,payment_id,payment_datetime,order_id,total_amount,payment_method,payment_status,billing_address,shipping_address,payment_channel,tax_amount
2570,2610.0,2022-12-24 16:54:08,87984,124003000.0,Chuyển khoản ngân hàng,Đang xử lý,"1743/90/19/174, Tô Hiến Thành, Phường Cát Lái, Quận 2, Hồ Chí Minh, Việt Nam","1415/49/123/185, Cô Bắc, Phường An Hòa, Hòa Bình, Bình Dương, Việt Nam",POS,8680210.0
2571,2611.0,2019-04-08 01:56:42,66729,242000.0,Thanh toán qua ví điện tử,Đang chờ xử lý,"1041/57/199, Lê Thánh Tôn, Phường Bình Trưng Đông, Thanh Trì, Đà Nẵng, Việt Nam","647/689, Phố Ngô Quyền, Phường Tam Phú, Nam Từ Liêm, Bình Phước, Việt Nam",Online,2420.0
2572,2612.0,2022-04-04 09:07:49,95064,0.0,Thanh toán qua ví điện tử,Đang chờ xử lý,"1107/341, Võ Văn Kiệt, Phường 3, Đan Phượng, Hồ Chí Minh, Việt Nam","2349/98/61/64/127, Đường Số 4, Phường 2, Ba Vì, Đà Nẵng, Việt Nam",Online,0.0
2573,2613.0,2022-12-31 06:32:29,61612,136782000.0,Thanh toán qua ví điện tử,Đã hoàn tiền,"640/533, Đinh Tiên Hoàng, Phường 2, Gia Lâm, Hà Nội, Việt Nam","2448/32/76/41/108n, Lê Duẩn, Phường 8, Thanh Oai, Hà Nội, Việt Nam",Online,8206920.0
2574,2614.0,2022-01-18 01:54:51,54001,38750000.0,Thẻ ghi nợ,Đang chờ xử lý,"491/72/105, Đường Số 8, Phường 7, Ba Đình, Hồ Chí Minh, Việt Nam","814/99/56x, Nguyễn Huệ, Phường 9, Quận Bình Thạnh, Hồ Chí Minh, Việt Nam",Thẻ thành viên,2712500.0000000005
2575,2615.0,2022-12-11 20:18:43,89206,0.0,Thanh toán qua cổng thanh toán trực tuyến,Đã thanh toán,"1556/93/192/62, Đồng Khởi, Phường An Khánh, Chương Mỹ, Hồ Chí Minh, Việt Nam","1767/100/145/50, Võ Duy Ninh, Phường 10, Phúc Thọ, Bắc Kạn, Việt Nam",Redeemed Points,0.0
2576,2616.0,2020-06-11 09:19:40,35842,50000.0,Thẻ tín dụng,Thất bại,"1273/21/17/37, Phố Trần Phú, Phường Tam Bình, Thanh Trì, Thanh Hóa, Việt Nam","2059/27/31/115/204, Hoàng Văn Thụ, Phường An Lạc, Hòa Bình, Hà Nội, Việt Nam",POS,500.0
2577,2617.0,2022-06-16 23:52:24,18094,0.0,Thanh toán qua ví điện tử,Đang xử lý,"2771/99/196/41/104R, Phó Đức Chính, Phường 10, Phú Thọ, Bà Rịa - Vũng Tàu, Việt Nam","1552/43/41/130, Hai Triều, Phường Bình Trưng Tây, Thanh Oai, Bà Rịa - Vũng Tàu, Việt Nam",POS,0.0
2578,2618.0,2022-12-11 19:41:35,36308,24000.0,Thanh toán qua ví điện tử,Đang chờ xử lý,"1029/887, Phan Đăng Lưu, Phường Tam Phú, Phúc Thọ, Hồ Chí Minh, Việt Nam","1962/29/111/236/390r, Cống Quỳnh, Phường Thảo Điền, Quận 12, Cần Thơ, Việt Nam",Online,4080.0000000000005
2579,2619.0,2022-12-11 19:54:35,73326,45000.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"1304/138, Trần Hưng Đạo, Phường Linh Đông, Thanh Xuân, Hồ Chí Minh, Việt Nam","323/98/54/96e, Phố Trịnh Đình C, Phường Cát Lái, Quận 6, Quảng Trị, Việt Nam",Online,5850.0
2580,2620.0,2020-09-08 22:13:44,59084,13931000.0,Thẻ tín dụng,Đang chờ xử lý,"2118/10/92/220X, Hai Bà Trưng, Phường An Hòa, Quốc Oai, Trà Vinh, Việt Nam","340/378, Nhiêu Tứ, Phường 12, Đông Anh, Đà Nẵng, Việt Nam",Thẻ thành viên,2089650.0
2581,2621.0,2020-07-15 02:40:26,61060,0.0,Thẻ tín dụng,Đang xử lý,"730/22/97/247k, Nam Kỳ Khởi Nghĩa, Phường Linh Trung, Quận Phú Nhuận, Hà Nội, Việt Nam","218/35/43/278/366, Trần Quang Khải, Phường Tam Bình, Quận Phú Nhuận, Hồ Chí Minh, Việt Nam",POS,0.0
2582,2622.0,2022-12-29 10:49:28,94548,0.0,Chuyển khoản ngân hàng,Đã thanh toán,"2861/18/62p, Đường Số 5, Phường Linh Trung, Thanh Xuân, Bình Phước, Việt Nam","732/920, Hoàng Sa, Phường Cát Lái, Phú Thọ, Hải Phòng, Việt Nam",Thẻ thành viên,0.0
2583,2623.0,2020-12-24 18:14:17,56800,132806000.0,Thẻ ghi nợ,Hủy bỏ,"887/85/139, Tô Hiến Thành, Phường 9, Quốc Oai, Hà Nội, Việt Nam","2357/54/39/245, Đường Số 6, Phường Linh Trung, Quận 3, Đà Nẵng, Việt Nam",Online,21248960.0
2584,2624.0,2022-03-28 08:51:01,22613,158000.0,Tiền mặt,Chưa thanh toán,"2150/73/54, Mạc Đĩnh Chi, Phường 2, Hà Đông, Nghệ An, Việt Nam","1201/4/173L, Hai Bà Trưng, Phường An Cư, Quận Bình Thạnh, Cần Thơ, Việt Nam",Online,3160.0
2585,2625.0,2022-12-14 03:33:18,41972,136782000.0,Thanh toán qua ví điện tử,Đã thanh toán,"2471/51/141/236/163, Trần Hưng Đạo, Phường Bình An, Quận 4, Hồ Chí Minh, Việt Nam","193/43/132/41, Phố Lê Lợi, Phường An Hòa, Thanh Trì, Cần Thơ, Việt Nam",Thẻ thành viên,20517300.0
2586,2626.0,2022-07-27 18:09:05,70161,0.0,Thẻ tín dụng,Thất bại,"505/23/114/198i, Phan Văn Hân, Phường 11, Quận Phú Nhuận, Hậu Giang, Việt Nam","1746/11/89/234, Trần Hưng Đạo, Phường 5, Thanh Oai, Hồ Chí Minh, Việt Nam",Online,0.0
2587,2627.0,2022-10-27 00:20:37,15668,0.0,Tiền mặt,Đang chờ xử lý,"1325/14/33/161, Nguyễn Thị Minh Khai, Phường 6, Thạch Thất, Hà Nội, Việt Nam","1036/37/101, Trần Quang Khải, Phường Bình Trưng Đông, Long Biên, Hồ Chí Minh, Việt Nam",Online,0.0
2588,2628.0,2021-09-23 22:39:52,51909,204681000.0,Thẻ tín dụng,Đang xử lý,"1323/38/36r, Đường Hoàng Diệu, Phường 7, Sóc Sơn, Hồ Chí Minh, Việt Nam","2794/52/178I, Hồ Văn Huê, Phường 12, Quận Thủ Đức, Hồ Chí Minh, Việt Nam",Thẻ thành viên,20468100.0
2589,2629.0,2022-12-14 22:40:32,78460,0.0,Chuyển khoản ngân hàng,Đang xử lý,"2237/97/148/53Z, Hai Bà Trưng, Phường 10, Quận Thủ Đức, Bến Tre, Việt Nam","2780/83/40/203, Đinh Tiên Hoàng, Phường Linh Xuân, Tây Hồ, Tiền Giang, Việt Nam",Thẻ thành viên,0.0
2590,2630.0,2020-10-05 04:23:59,64156,6903000.0,Thẻ tín dụng,Chưa thanh toán,"1613/876, Ngô Đức Kế, Phường 2, Quốc Oai, Bình Dương, Việt Nam","2260/63/150/296, Trần Hưng Đạo, Phường Linh Xuân, Đông Anh, Hà Nội, Việt Nam",Redeemed Points,345150.0
2591,2631.0,2022-01-25 03:59:00,65327,132930000.0,Thanh toán qua ví điện tử,Chưa thanh toán,"2870/25/76, Nguyễn Cư Trinh, Phường 1, Hoàn Kiếm, Phú Thọ, Việt Nam","716/18/135/220/386, Đường Số 3, Phường 4, Long Biên, Sơn La, Việt Nam",POS,10634400.0
2592,2632.0,2022-01-25 03:49:00,32432,135000.0,Chuyển khoản ngân hàng,Đã thanh toán,"659/70/108, Phan Đăng Lưu, Phường Linh Đông, Ba Đình, Thái Nguyên, Việt Nam","2474/31/4, Lê Văn Sỹ, Phường 4, Quận 3, Hà Nam, Việt Nam",Online,21600.0
2593,2633.0,2022-01-25 03:49:00,34044,162000.0,Thẻ tín dụng,Chưa thanh toán,"1002/455, Trường Sa, Phường An Cư, Quận 10, Hà Nội, Việt Nam","1710/75/110/30, Lý Văn Phức, Phường Thủ Thiêm, Hoàng Mai, Hải Phòng, Việt Nam",Online,1620.0
2594,2634.0,2022-12-01 04:22:03,72991,0.0,Thẻ tín dụng,Đang chờ xử lý,"358/20/8/113, Lê Văn Phan, Phường An Phú Đông, Quận Tân Phú, Bình Định, Việt Nam","1607/22/132/238/68, Lê Đức Thọ, Phường An Cư, Quận 10, Bình Dương, Việt Nam",Online,0.0
2595,2635.0,2022-12-01 15:05:08,80607,111865000.0,Thanh toán qua cổng thanh toán trực tuyến,Đang xử lý,"1601/867, Đường Hùng Vương, Phường 2, Quận Bình Thạnh, Hồ Chí Minh, Việt Nam","1464/227, Phan Văn Hân, Phường An Lợi Đông, Sóc Sơn, Hồ Chí Minh, Việt Nam",Online,7830550.000000001
2596,2636.0,2022-12-04 14:04:11,60486,16990000.0,Thanh toán qua ví điện tử,Hủy bỏ,"2172/165, Đường Số 3, Phường Linh Chiểu, Hòa Bình, Khánh Hòa, Việt Nam","851/884, Phan Văn Hân, Phường 2, Quận 11, Thái Bình, Việt Nam",Online,3228100.0
2597,2637.0,2019-03-04 01:23:39,44385,45000.0,Thẻ tín dụng,Đã thanh toán,"426/973, Hai Triều, Phường An Khánh, Tây Hồ, Hà Nội, Việt Nam","1781/50/20/20J, Ngô Đức Kế, Phường 4, Hà Đông, Đắk Nông, Việt Nam",Online,8550.0
2598,2638.0,2022-09-13 19:58:47,88560,200000.0,Thẻ tín dụng,Đang xử lý,"1894/49/165/193/73, Phố Nguyễn Thị B, Phường An Lạc, Sóc Sơn, Cần Thơ, Việt Nam","2785/72/9/190, Nguyễn Văn Trỗi, Phường Bình Trưng Tây, Quận 9, Cần Thơ, Việt Nam",Online,30000.0
2599,2639.0,2022-09-13 19:54:47,73731,240000.0,Tiền mặt,Chưa thanh toán,"1017/312, Nhiêu Tứ, Phường 2, Quận 3, Cần Thơ, Việt Nam","418/57/62/72e, Hai Triều, Phường An Phú Đông, Quận 2, Đà Nẵng, Việt Nam",Thẻ thành viên,26400.0
2600,2640.0,2022-09-13 19:54:47,72897,299000.0,Chuyển khoản ngân hàng,Đã hoàn tiền,"1689/81, Lê Thị Riêng, Phường Thảo Điền, Thanh Trì, An Giang, Việt Nam","2452/12/55/15, Huỳnh Thúc Kháng, Phường 11, Quận 12, Hồ Chí Minh, Việt Nam",Online,41860.00000000001
2601,2641.0,2022-09-13 19:47:47,69936,45000.0,Chuyển khoản ngân hàng,Đã thanh toán,"1102/99/152/64/236, Phố Trịnh Đình C, Phường 12, Ba Vì, Bình Phước, Việt Nam","2822/58/121/254p, Nguyễn Đình Chiểu, Phường 6, Sơn Tây, Ninh Bình, Việt Nam",POS,4950.0
2602,2642.0,2022-12-14 21:04:17,60018,0.0,Thẻ tín dụng,Hủy bỏ,"2660/58/89, Đường Hùng Vương, Phường 3, Đan Phượng, Hồ Chí Minh, Việt Nam","2300/821, Lê Lai, Phường Bình Khánh, Chương Mỹ, Đà Nẵng, Việt Nam",Online,0.0
2603,2643.0,2022-01-22 07:32:18,52107,18000.0,Thanh toán qua ví điện tử,Đã thanh toán,"2228/38/22, Huỳnh Thúc Kháng, Phường An Khánh, Quận 8, Hải Phòng, Việt Nam","1805/31/102, Lê Đức Thọ, Phường 2, Quận 8, Hà Nội, Việt Nam",Online,360.0
2604,2644.0,2022-01-01 06:56:43,32346,0.0,Tiền mặt,Đang xử lý,"471/805, Nguyễn Đình Chiểu, Phường Bình Khánh, Đống Đa, Long An, Việt Nam","2793/91/92, Trần Quang Khải, Phường Thủ Thiêm, Hai Bà Trưng, Hồ Chí Minh, Việt Nam",Online,0.0
2605,2645.0,2020-05-22 00:09:17,23216,204000.0,Thanh toán qua ví điện tử,Đang chờ xử lý,"390/97/164, Võ Văn Tần, Phường An Lạc, Thanh Xuân, Hải Phòng, Việt Nam","2869/99/36/40/311, Phan Đình Phùng, Phường Bình Trưng Đông, Gia Lâm, Hải Phòng, Việt Nam",POS,18360.0
2606,2646.0,2014-12-01 12:44:49,11640,0.0,Chuyển khoản ngân hàng,Hủy bỏ,"79/94/139/118c, Huỳnh Thúc Kháng, Phường 10, Ba Đình, Hà Nam, Việt Nam","2653/48/97/250, Đường Số 9, Phường 10, Đống Đa, Kiên Giang, Việt Nam",Redeemed Points,0.0
2607,2647.0,2013-06-24 00:16:01,11627,0.0,Thẻ tín dụng,Đang chờ xử lý,"1355/65/123/265, Đường Số 8, Phường 6, Quận 5, Hà Nội, Việt Nam","472/636, Võ Thị Sáu, Phường 11, Quận Gò Vấp, Hà Nội, Việt Nam",Online,0.0
2608,2649.0,2021-11-29 23:37:45,54179,130000.0,Thẻ ghi nợ,Đang chờ xử lý,"911/49/141/39/341D, Trần Hưng Đạo, Phường 5, Bắc Từ Liêm, Cà Mau, Việt Nam","830/48/152/234, Lê Thị Hồng Gấm, Phường An Lạc, Quận 1, Bình Dương, Việt Nam",Redeemed Points,0.0
2609,2650.0,2021-11-29 23:35:45,21637,1680000.0,Thẻ tín dụng,Đang xử lý,"991/9, Lê Thị Hồng Gấm, Phường An Phú Đông, Quận 11, Lai Châu, Việt Nam","2520/922, Điện Biên Phủ, Phường 4, Quận Tân Phú, Hồ Chí Minh, Việt Nam",Online,16800.0
2610,2651.0,2021-11-29 23:43:45,35476,510000.0,Chuyển khoản ngân hàng,Chưa thanh toán,"369/551, Huỳnh Thúc Kháng, Phường 6, Chương Mỹ, Nam Định, Việt Nam","1624/568, Mạc Đĩnh Chi, Phường Tam Bình, Quận 6, Hà Nội, Việt Nam",POS,76500.0
2611,2652.0,2021-11-29 23:41:45,24935,17980000.0,Thanh toán qua ví điện tử,Đang xử lý,"895/58/91b, Trương Định, Phường 11, Quận Tân Phú, Bà Rịa - Vũng Tàu, Việt Nam","470/17/10/223S, Điện Biên Phủ, Phường Trường Thọ, Quận 9, Bến Tre, Việt Nam",Online,899000.0
2612,2653.0,2021-11-29 23:30:45,69591,5488000.0,Thẻ tín dụng,Hủy bỏ,"2089/72/7I, Đường Số 4, Phường Bình Trưng Đông, Gia Lâm, Đà Nẵng, Việt Nam","499/22/152/148, Lý Tự Trọng, Phường Thủ Thiêm, Sóc Sơn, Bình Phước, Việt Nam",Thẻ thành viên,932960.0000000001
2613,2654.0,2021-07-01 04:01:34,10644,200000.0,Thẻ tín dụng,Đang chờ xử lý,"1870/22/76x, Đường Số 6, Phường 6, Quận 8, Hải Phòng, Việt Nam","2554/172, Lý Văn Phức, Phường Tam Phú, Quận 10, Ninh Bình, Việt Nam",Online,8000.0
2614,2655.0,2022-07-01 02:46:43,50718,72000.0,Thẻ tín dụng,Đã thanh toán,"1428/65/152, Trần Quang Khải, Phường 5, Quận 8, Hải Dương, Việt Nam","1710/772, Hòa Hảo, Phường 2, Bắc Từ Liêm, Cần Thơ, Việt Nam",Online,12960.0
2615,2656.0,2017-12-27 03:46:36,47762,1829000.0,Thẻ ghi nợ,Đã thanh toán,"2743/61/86/284/53M, Đường Số 4, Phường An Hòa, Đông Anh, Hà Tĩnh, Việt Nam","1940/262, Phố Ngô Quyền, Phường 7, Quận Thủ Đức, Hà Nội, Việt Nam",Online,201190.0
2616,2657.0,2022-06-11 20:52:45,88273,18000000.0,Thẻ tín dụng,Chưa thanh toán,"156/639, Nguyễn Thị Minh Khai, Phường 9, Sơn Tây, Hà Nội, Việt Nam","1324/18/16/206H, Phan Văn Hân, Phường Linh Xuân, Hòa Bình, Hồ Chí Minh, Việt Nam",Online,3420000.0
2617,2658.0,2022-02-08 10:59:05,62736,0.0,Thanh toán qua ví điện tử,Chưa thanh toán,"2388/566, Võ Thị Sáu, Phường Linh Đông, Quốc Oai, Hà Nội, Việt Nam","1025/41/173/196, Trần Quang Khải, Phường Bình Trưng Đông, Quận 4, Quảng Trị, Việt Nam",Redeemed Points,0.0
2618,2659.0,2021-08-10 00:50:38,16166,497834000.0,Thanh toán qua ví điện tử,Đã thanh toán,"198/22/176/286, Trần Quang Diệu, Phường Bình An, Quận Bình Thạnh, Tiền Giang, Việt Nam","423/8/106, Nguyễn Bá Huân, Phường An Lạc, Hoàn Kiếm, Bình Dương, Việt Nam",Thẻ thành viên,9956680.0
2619,2660.0,2022-11-27 04:24:22,46530,490000.0,Thẻ tín dụng,Đang xử lý,"2801/91/77, Trương Định, Phường 10, Hoàn Kiếm, Bình Dương, Việt Nam","1488/17/139P, Đồng Khởi, Phường 11, Tây Hồ, Hồ Chí Minh, Việt Nam",Online,19600.0
2620,2661.0,2022-12-10 17:05:23,61926,0.0,Thanh toán qua cổng thanh toán trực tuyến,Chưa thanh toán,"1593/93/121, Đường Võ Văn C, Phường An Phú Đông, Quận 7, Quảng Ninh, Việt Nam","726/227, Đường Số 3, Phường 1, Quận 4, Ninh Bình, Việt Nam",POS,0.0
2621,2662.0,2022-12-28 07:28:15,66466,69986000.0,Thẻ tín dụng,Đã thanh toán,"1030/37/13, Lê Thị Riêng, Phường An Phú Đông, Quận 3, Hồ Chí Minh, Việt Nam","2366/92/66, Lý Chính Thắng, Phường An Hòa, Quận 5, Quảng Ngãi, Việt Nam",POS,6998600.0
2622,2663.0,2022-06-24 13:47:38,94086,330000.0,Thanh toán trả góp,Đang xử lý,"320/17/112, Trương Đăng Quế, Phường An Lợi Đông, Quận 1, Đồng Tháp, Việt Nam","1993/57/151/72, Trương Định, Phường An Phú Đông, Quận 4, Hà Nội, Việt Nam",Online,13200.0
2623,2664.0,2022-04-08 09:43:26,45600,500000.0,Tiền mặt,Đang chờ xử lý,"2434/61/55/191/281, Đinh Tiên Hoàng, Phường Tam Phú, Quận 4, Hà Nội, Việt Nam","1893/61/23/15l, Nguyễn Văn Trỗi, Phường Bình Trưng Tây, Hà Đông, Hồ Chí Minh, Việt Nam",Online,80000.0
2624,2665.0,2022-03-24 06:58:16,27102,0.0,Thẻ ghi nợ,Đã thanh toán,"1879/100/128/118g, Ngô Đức Kế, Phường 11, Quận 6, Hải Phòng, Việt Nam","526/27/23/234, Trương Quyền, Phường Linh Đông, Quận 3, Hà Nội, Việt Nam",Online,0.0
2625,2666.0,2022-09-25 08:58:40,61739,0.0,Thanh toán qua cổng thanh toán trực tuyến,Đang xử lý,"1220/29/26/131, Đinh Tiên Hoàng, Phường Linh Trung, Quận Bình Thạnh, Hồ Chí Minh, Việt Nam","2233/63/119, Cô Bắc, Phường Linh Tây, Thanh Oai, Đà Nẵng, Việt Nam",POS,0.0
2626,2667.0,2021-05-30 00:03:54,10198,32000000.0,Thẻ tín dụng,Đã hoàn tiền,"622/44/168, Đường Số 2, Phường 3, Sóc Sơn, Hồ Chí Minh, Việt Nam","1601/626, Cách Mạng Tháng Tám, Phường 2, Quận Thủ Đức, Hà Giang, Việt Nam",POS,4160000.0
2627,2668.0,2022-12-19 20:47:18,31667,13485000.0,Thẻ tín dụng,Đang chờ xử lý,"833/84/55/150/214p, Đặng Tất, Phường 6, Quận 3, Đà Nẵng, Việt Nam","1297/79/144/110g, Nguyễn Bá Huân, Phường An Khánh, Quận 3, Bạc Liêu, Việt Nam",Online,404550.0
2628,2669.0,2022-11-22 20:00:19,33326,89584000.0,Thẻ tín dụng,Đang xử lý,"671/87/75/64, Nguyễn Đình Chiểu, Phường Linh Chiểu, Quận Thủ Đức, Yên Bái, Việt Nam","431/61/112/266, Trương Quyền, Phường Trường Thọ, Hai Bà Trưng, Hồ Chí Minh, Việt Nam",POS,15229280.000000002
2629,2670.0,2022-07-09 01:08:17,73410,2899000.0,Thanh toán qua ví điện tử,Chưa thanh toán,"1543/670, Cô Bắc, Phường Trường Thọ, Quận 7, Hồ Chí Minh, Việt Nam","911/91/5/84/250, Đường Lê Văn D, Phường Bình Trưng Tây, Gia Lâm, Hà Nội, Việt Nam",Online,173940.0
2630,2671.0,2022-11-08 17:47:08,17641,50000000.0,Tiền mặt,Đang xử lý,"2697/108, Bùi Hữu Nghĩa, Phường An Khánh, Hoàn Kiếm, Lào Cai, Việt Nam","1639/19/189/183v, Đường Số 10, Phường 5, Hoàng Mai, Cần Thơ, Việt Nam",POS,7500000.0
2631,2672.0,2019-08-01 04:31:58,15192,350000.0,Thanh toán qua cổng thanh toán trực tuyến,Đang xử lý,"2775/234, Phố Nguyễn Thị B, Phường Thảo Điền, Phú Thọ, Hà Nội, Việt Nam","742/87/7/278/319, Vĩnh Viễn, Phường Linh Chiểu, Hòa Bình, Hà Nội, Việt Nam",Online,7000.0
2632,2673.0,2022-12-27 04:04:12,94893,297000000.0,Thẻ ghi nợ,Đang chờ xử lý,"289/24/151/159, Huỳnh Thúc Kháng, Phường Thảo Điền, Phúc Thọ, Bình Phước, Việt Nam","2287/784, Võ Văn Tần, Phường Linh Xuân, Long Biên, Hồ Chí Minh, Việt Nam",Online,29700000.0
2633,2674.0,2022-03-30 08:21:42,11672,70000.0,Thẻ ghi nợ,Đang xử lý,"2268/48/12/106, Võ Duy Ninh, Phường 12, Quận 1, Hà Nội, Việt Nam","431/305, Điện Biên Phủ, Phường 1, Nam Từ Liêm, Bình Phước, Việt Nam",Online,0.0
2634,2675.0,2022-08-17 18:04:38,39346,0.0,Chuyển khoản ngân hàng,Đang xử lý,"357/176, Lê Thị Hồng Gấm, Phường An Cư, Thanh Oai, Cần Thơ, Việt Nam","2882/18/186, Hòa Hảo, Phường Bình Trưng Tây, Quận 11, Hà Tĩnh, Việt Nam",Online,0.0
2635,2676.0,2022-04-23 14:16:36,89604,0.0,Chuyển khoản ngân hàng,Đã thanh toán,"1735/55/116/284, Trần Quang Khải, Phường 12, Đan Phượng, Hồ Chí Minh, Việt Nam","1878/70/124, Đường Lê Văn D, Phường Linh Chiểu, Quận 5, Hà Nội, Việt Nam",Thẻ thành viên,0.0
2636,2677.0,2022-05-04 22:19:48,33622,36000.0,Thẻ tín dụng,Hủy bỏ,"2041/78/77/110/286, Đường Số 7, Phường An Hòa, Thanh Oai, Bình Dương, Việt Nam","152/274, Đường Bạch Đằng, Phường Tam Phú, Quận Gò Vấp, Long An, Việt Nam",Online,4680.0
2637,2678.0,2022-09-26 03:35:59,87943,1190000.0,Thẻ tín dụng,Đang xử lý,"503/122, Cô Bắc, Phường An Lạc, Ba Vì, Hà Nội, Việt Nam","2635/7/68/138/36, Điện Biên Phủ, Phường An Hòa, Quận 7, Bà Rịa - Vũng Tàu, Việt Nam",Online,83300.00000000001
2638,2679.0,2022-09-26 03:38:59,39540,126000.0,Thẻ tín dụng,Đang xử lý,"683/18/67/162P, Cô Giang, Phường An Lợi Đông, Quận 4, Bà Rịa - Vũng Tàu, Việt Nam","2273/712, Trần Quốc Thảo, Phường Thảo Điền, Chương Mỹ, Hồ Chí Minh, Việt Nam",Online,1260.0
2639,2680.0,2022-09-26 03:47:59,93073,0.0,Thẻ tín dụng,Đang xử lý,"2882/18/44/194, Võ Văn Kiệt, Phường 4, Đống Đa, Bình Dương, Việt Nam","2676/103, Lý Tự Trọng, Phường 7, Quận 7, Thừa Thiên Huế, Việt Nam",POS,0.0
2640,2681.0,2022-09-26 03:49:59,88590,1246000.0,Chuyển khoản ngân hàng,Chưa thanh toán,"562/5/61V, Trần Hưng Đạo, Phường Linh Xuân, Quận 10, Hà Nội, Việt Nam","1273/69/70/207, Huỳnh Thúc Kháng, Phường An Hòa, Quận 6, Đà Nẵng, Việt Nam",Online,199360.0
2641,2682.0,2022-12-12 09:01:31,43678,78386000.0,Tiền mặt,Hủy bỏ,"2504/89/178d, Điện Biên Phủ, Phường An Phú Đông, Quận 2, Hải Phòng, Việt Nam","1614/21/50/41, Cô Giang, Phường 12, Mỹ Đức, Hồ Chí Minh, Việt Nam",Online,14893340.0
2642,2683.0,2022-12-12 02:09:19,76802,0.0,Thẻ tín dụng,Đang chờ xử lý,"1909/891, Nguyễn Đức Cảnh, Phường Bình Trưng Tây, Hà Đông, Quảng Ngãi, Việt Nam","1731/21/16b, Đường Lê Văn D, Phường An Lợi Đông, Quận 3, Bình Phước, Việt Nam",Redeemed Points,0.0
