,customer_id,property_type,property_value,property_address,purchase_date,mortgage_status,mortgage_lender,mortgage_amount
909,2189,Nhà ở,2195089118.945326,"82836 Veronica Motorway
Mossfurt, MS 38177",2019-05-31,Đang vay,MNO Finance,361793291.0055444
910,2942,Đất nền,4696196293.747452,"822 Robert Underpass Apt. 325
South Patrickview, FM 30794",2023-04-08,Đang vay,MNO Finance,1744967522.0167942
911,2460,Căn hộ,2788023940.2852654,"03726 Henry Corner
Jacksonport, VI 36732",2022-01-07,Chưa vay,XYZ Credit,1251165408.0066137
912,2336,Đất nền,3466844813.7046328,"590 Anderson Viaduct
West Williamtown, AK 48846",2023-04-05,Chưa vay,PQR Mortgage,267904578.88508233
913,2506,Căn hộ,2086344339.1798847,"663 Brittany Fords Apt. 856
Bowenshire, TN 82460",2020-01-08,Đã trả hết,XYZ Credit,176393066.47498435
914,2494,Biệt thự,2103784513.1149364,"PSC 7072, Box 2518
APO AE 29230",2022-05-06,Đã trả hết,XYZ Credit,1577857636.9065695
915,2137,Căn hộ,2365360726.433257,"82485 Matthew Extension Apt. 969
Oliviachester, SD 17862",2022-01-25,Chưa vay,XYZ Credit,588568072.0056095
916,2307,Biệt thự,4561896607.317362,"244 Daniel Ports Apt. 188
West Tina, TX 28712",2020-09-04,Không vay,ABC Bank,1034473128.887945
917,2500,Căn hộ,619695502.6151103,"2784 Crystal Lake Apt. 185
Danielfort, WY 31392",2020-03-06,Không vay,XYZ Credit,642990072.5575383
918,2706,Biệt thự,1357556297.867692,"02648 Koch Isle
Rivasville, IN 25506",2019-08-13,Không vay,ABC Bank,562474972.1677034
919,2496,Đất nền,2131177548.342849,"0921 Kathryn Highway
Jennyborough, VI 85330",2019-02-24,Đã trả hết,ABC Bank,1912222447.4965513
920,2060,Đất nền,1207606104.1066127,"4702 Lopez Bridge
Jameschester, VI 23716",2022-04-04,Chưa vay,MNO Finance,997747306.9671228
921,2875,Nhà ở,4215507072.630972,"94747 Spencer Streets
Munozchester, NV 86296",2022-01-10,Chưa vay,PQR Mortgage,1800636236.9019852
922,2838,Biệt thự,3960602044.5520782,"2899 Reed Road
Knightbury, OH 11667",2021-06-17,Đang vay,PQR Mortgage,434109077.5810236
923,2249,Đất nền,1869853537.7951348,"0359 Ryan Club
Travisfurt, ID 18863",2019-03-05,Chưa vay,ABC Bank,490468393.385844
924,2944,Đất nền,4577340403.431149,"973 Livingston Parks
Michaelhaven, SC 54326",2018-09-03,Đã trả hết,MNO Finance,308416011.9217794
925,2478,Căn hộ,1765176981.004072,"5193 Kristy Cape Apt. 522
Richardsonview, UT 93664",2020-05-25,Đã trả hết,MNO Finance,167663529.99456304
926,2202,Đất nền,2590503463.6121564,"1107 Hopkins Creek Suite 112
North Robertmouth, OH 44484",2020-11-15,Đang vay,ABC Bank,695095041.2113692
927,2468,Nhà ở,790349643.0752199,"072 Carolyn Mountains Apt. 857
Brownstad, MD 67196",2018-11-26,Đã trả hết,MNO Finance,180029082.0451538
928,2710,Đất nền,2186000503.717496,"49574 Miguel Fall
Lake Joshuatown, IA 42141",2023-04-22,Đã trả hết,PQR Mortgage,1822298822.1056576
929,2886,Nhà ở,2606391540.0337687,"975 Young Groves Apt. 928
South Thomas, WY 44336",2023-07-25,Đã trả hết,XYZ Credit,1242407463.7590237
930,2835,Biệt thự,1233291289.1982055,"USCGC Barber
FPO AE 98018",2022-03-09,Không vay,PQR Mortgage,308008722.16694283
931,2924,Nhà ở,3257848497.9705825,"1134 Kramer Rue
Dyerville, UT 83273",2021-03-07,Đang vay,PQR Mortgage,1031994125.3582388
932,2144,Nhà ở,639640882.6990844,"1137 Jacqueline Route Suite 937
Charlestown, IN 02776",2021-07-27,Không vay,XYZ Credit,553674100.2247858
933,2921,Đất nền,2363183342.9037027,"PSC 4631, Box 9242
APO AA 93986",2022-08-07,Không vay,MNO Finance,1182436351.9439898
934,2566,Đất nền,2822895010.1473064,"59268 Barrera Ranch
Hendersonmouth, GA 27721",2020-01-28,Chưa vay,XYZ Credit,911727108.9776818
935,2509,Đất nền,3459839818.170994,"7456 Stephens Centers Apt. 023
South Jenniferside, NV 87908",2021-09-26,Đang vay,ABC Bank,1272210647.8606453
936,2867,Đất nền,2811498049.500143,"43596 Jefferson Causeway Suite 474
West Jeffreyview, WA 22279",2020-01-19,Chưa vay,MNO Finance,1008502699.0932416
937,2494,Căn hộ,4311446304.740559,"1156 Susan Falls
Boyletown, AZ 00840",2021-08-15,Đang vay,ABC Bank,1186253279.4818494
938,2536,Đất nền,1786853446.0461056,"366 Richard Viaduct
Stevenville, IA 03261",2020-06-26,Đang vay,XYZ Credit,376101834.2793196
939,2737,Biệt thự,3340102264.7026706,"033 Olson Mission Suite 724
Port Patrickhaven, HI 86808",2019-07-09,Đã trả hết,XYZ Credit,1251005508.6217935
940,2797,Biệt thự,3501268872.1998262,"60871 Holt Haven
Port Stacey, NE 30515",2022-06-18,Đang vay,ABC Bank,1552420218.916225
941,2052,Nhà ở,844131687.5869294,"9428 Robert Viaduct Suite 535
North Donnabury, AR 43600",2022-04-28,Đã trả hết,PQR Mortgage,456599102.4651437
942,2860,Căn hộ,522121143.9356377,"370 Brian Run
Valerieton, AZ 70060",2018-08-05,Không vay,ABC Bank,567199322.7143232
943,2927,Biệt thự,1006581318.8493876,"6978 Dunlap Trail Apt. 643
West Catherine, MI 60276",2020-07-08,Đã trả hết,XYZ Credit,1723782426.2940829
944,2536,Nhà ở,3851057171.3194394,"7401 Andrew Rue Apt. 123
Nicholasview, LA 08353",2019-04-16,Không vay,ABC Bank,988602308.5297095
945,2414,Nhà ở,2448581861.832799,"68935 Jones Village
Port Robertbury, IA 41295",2021-09-30,Không vay,ABC Bank,754001779.6891935
946,2301,Căn hộ,2292703697.3387117,"6838 Bennett Forest Apt. 342
South Rachelborough, IN 85979",2020-11-30,Không vay,MNO Finance,194677558.54236138
947,2064,Biệt thự,3227266888.5256357,"4454 Hernandez Circles
Patricialand, NH 90327",2021-06-16,Đang vay,XYZ Credit,728149588.1246976
948,2145,Biệt thự,4611599451.750225,"PSC 2372, Box 2861
APO AE 63393",2018-09-26,Đã trả hết,ABC Bank,1781623159.3077817
949,2382,Đất nền,3783353078.070567,"0033 Harris Mews
Dawnfurt, CO 88818",2021-06-08,Không vay,XYZ Credit,1458659102.2152607
950,2972,Nhà ở,4431442872.708727,"0553 Rodriguez Mission
East Breanna, MH 89987",2020-05-13,Chưa vay,MNO Finance,602562885.9743297
951,2042,Nhà ở,1074404788.150184,"6743 Castillo Camp
South Charlestown, FM 26141",2023-04-02,Đang vay,MNO Finance,1968833427.3639138
952,2216,Căn hộ,2497628177.6724997,"0942 Jacob Mount Apt. 856
Carterland, SD 17045",2023-05-06,Không vay,MNO Finance,350185571.5454762
953,2804,Căn hộ,2570619393.967408,"227 Amanda Mission Apt. 755
East Jaredside, MD 95170",2022-03-08,Đang vay,ABC Bank,160106767.8567905
954,2145,Biệt thự,3468855629.216275,"684 Julie Stream
North Juliashire, UT 01057",2022-07-13,Đang vay,ABC Bank,1806822731.603738
955,2618,Biệt thự,3795847182.7830553,"0169 Anderson Island
Jasonside, AK 28228",2021-03-21,Không vay,PQR Mortgage,984578965.8188367
956,2594,Nhà ở,3042482432.304424,"420 Amanda Gardens Apt. 366
Port John, MP 55022",2022-11-27,Chưa vay,MNO Finance,535566161.43706685
957,2046,Căn hộ,1021873760.410599,"325 Nicole Drive Apt. 132
Timothyhaven, MS 75979",2022-10-26,Đang vay,PQR Mortgage,1531329191.164911
958,2912,Biệt thự,3348554727.28296,"76553 Phyllis Gateway
Christensenfurt, GA 79269",2022-03-12,Đang vay,XYZ Credit,1026880377.9953955
959,2707,Căn hộ,3586271798.9622073,"855 Douglas Land Suite 311
Wendyfort, NC 42900",2023-07-25,Chưa vay,PQR Mortgage,945366244.6291173
960,2688,Nhà ở,4805566856.332848,"0604 Ryan Summit Suite 968
South Kristi, MT 57890",2021-11-23,Không vay,PQR Mortgage,1564928761.954279
961,2256,Đất nền,1280429231.2214365,"540 John Stream
Fieldsview, IA 85167",2022-03-20,Không vay,ABC Bank,1523403614.2464821
962,2326,Nhà ở,4821148654.390859,"USNS Reilly
FPO AE 21262",2020-11-09,Đã trả hết,MNO Finance,1712534571.293229
963,2133,Nhà ở,1919334656.420293,"5266 Thomas Freeway Apt. 916
Brianport, TX 29884",2022-03-01,Đang vay,XYZ Credit,428043888.98314214
964,2794,Nhà ở,3272257562.039299,"39804 Debbie Parkways Apt. 748
Andrewstad, HI 10593",2023-02-06,Chưa vay,ABC Bank,231334559.8768269
965,2553,Đất nền,4646773741.749952,"25340 Gina Ways Apt. 426
North Aaron, NC 61112",2022-07-06,Chưa vay,ABC Bank,973244879.1223643
966,2581,Nhà ở,1740135443.2220025,"0258 Hall Estate Suite 572
West Michellehaven, PA 86374",2021-05-08,Không vay,ABC Bank,759600823.538818
967,2180,Căn hộ,3906418342.7463245,"29028 Hardy Villages Apt. 465
Loriview, MO 28972",2020-07-13,Chưa vay,PQR Mortgage,467929260.29519796
968,2686,Căn hộ,4747892340.239041,"08640 Miller Green Suite 779
Shannontown, GU 41434",2022-02-23,Không vay,ABC Bank,760996834.1501224
969,2879,Biệt thự,3185011725.6003184,"55557 Moore Creek Suite 939
East Alexandra, OR 33077",2019-11-18,Đang vay,MNO Finance,284885586.3583385
970,2308,Nhà ở,4553870854.651711,"141 Wagner Station Suite 804
Brownborough, GU 49138",2019-08-17,Chưa vay,MNO Finance,1121134113.0627618
971,2590,Đất nền,2478903243.6804075,"8242 Vasquez Dam
North David, GU 10510",2019-11-08,Không vay,PQR Mortgage,1219907511.6514888
972,2312,Đất nền,4615681251.665981,"5845 Garcia Vista
Morrisbury, OR 60766",2023-06-20,Chưa vay,MNO Finance,164415345.1882807
973,2891,Biệt thự,3724923235.067209,"07616 Haley Ports
Port Jeffrey, CT 57937",2022-09-20,Không vay,MNO Finance,1366220040.6082919
974,2979,Nhà ở,3100331543.4037013,"041 Sheryl Brook
East Grant, IA 49632",2018-07-27,Không vay,XYZ Credit,563544462.1895206
975,2554,Nhà ở,2309912622.2272944,"PSC 9918, Box 0610
APO AP 92968",2018-10-10,Đang vay,MNO Finance,180104258.6247412
976,2260,Căn hộ,2025033137.6691818,"488 Amy Brook
Gardnermouth, CO 16423",2020-07-27,Đã trả hết,PQR Mortgage,298262242.5985062
977,2248,Biệt thự,1958237361.7614298,"6087 Ruiz Shores Suite 899
West Ricky, HI 40374",2020-01-12,Không vay,ABC Bank,1068753914.5820726
978,2480,Nhà ở,2455159957.663866,"754 Watkins Row Apt. 113
West Angelaton, IA 68591",2020-08-11,Không vay,MNO Finance,1271658409.186502
979,2776,Căn hộ,1099772306.9727242,"728 Reid Tunnel
Port Bridgetton, GU 70867",2022-10-29,Không vay,ABC Bank,134030153.06172481
980,2659,Nhà ở,4941368970.896868,"0951 Escobar Flats
Williamsside, AZ 95171",2019-01-30,Chưa vay,MNO Finance,1078491703.0918374
981,2457,Đất nền,4879895702.843299,"609 Denise Street Apt. 878
South Alan, IN 90401",2021-10-23,Đang vay,XYZ Credit,1478939571.5103424
982,2638,Căn hộ,3476480274.651506,"927 Kim Forks
Jonesshire, GA 31720",2018-11-18,Không vay,MNO Finance,1570018247.4941843
983,2726,Biệt thự,1755373002.8466256,"752 Jason Alley Apt. 799
Joelville, MS 73646",2022-06-09,Đang vay,MNO Finance,1372953742.4890203
984,2785,Nhà ở,2880999813.0978003,"8234 Wendy Shores
Schroederburgh, NM 75174",2019-08-13,Không vay,XYZ Credit,281650372.21713746
985,2123,Biệt thự,2775402448.716381,"896 Kirk Cliff
Lake Jeffton, DC 41002",2023-04-18,Đang vay,ABC Bank,1424780933.143288
986,2661,Đất nền,2848006667.3153696,"7576 Michele Roads Suite 810
West Michael, IN 03143",2021-12-13,Không vay,XYZ Credit,1089741123.3340912
987,2804,Biệt thự,1528755739.359221,"45117 Lopez Tunnel Suite 245
West Ricardo, DE 82313",2019-08-12,Chưa vay,PQR Mortgage,578368367.9609194
988,2527,Đất nền,4192247894.3272223,"6939 George Island
West Nicholasburgh, MH 34898",2018-11-04,Đã trả hết,PQR Mortgage,563712679.7392824
989,2157,Biệt thự,805611983.9922427,"62741 Roger Garden Suite 217
Matthewhaven, WI 70841",2019-11-15,Đã trả hết,PQR Mortgage,1502825523.8396027
990,2806,Nhà ở,3669502761.5887246,"777 Chelsea Parkways Apt. 281
New Saraville, VA 74618",2018-11-20,Không vay,ABC Bank,1692426005.0660644
991,2388,Nhà ở,914160180.4589536,"89770 Nguyen Dam Apt. 183
South Cassandrastad, AL 73704",2023-06-03,Đã trả hết,ABC Bank,844860823.1172066
992,2692,Biệt thự,4716452167.606884,"96362 Vargas Cape
Chavezmouth, AL 98784",2020-04-01,Đang vay,PQR Mortgage,180623965.68591443
993,2408,Biệt thự,2234228588.9115667,"4712 Brown Locks Suite 905
Jodyberg, ND 15434",2022-09-12,Chưa vay,XYZ Credit,1121230582.5084004
994,2076,Biệt thự,2318518138.996203,"150 Floyd Crest
Moniquebury, AS 58515",2018-10-04,Chưa vay,PQR Mortgage,473169705.7788773
995,2651,Biệt thự,2456027780.5900564,"3471 Frazier Keys
Garyfurt, SD 41558",2018-09-13,Đã trả hết,ABC Bank,1574841091.6538317
996,2499,Biệt thự,1088502131.3728418,"3629 Moss Path
Roberthaven, AK 52861",2020-10-27,Đang vay,XYZ Credit,1058323949.686584
997,2846,Đất nền,4467242879.338142,"802 Jones Radial
Brockfurt, OR 79459",2020-06-19,Chưa vay,ABC Bank,885101991.522216
998,2150,Biệt thự,4923423541.452265,"003 Le Coves
Markfurt, MI 11166",2022-10-20,Đã trả hết,ABC Bank,1335155732.7161856
999,2600,Đất nền,641121128.6891719,"954 Odonnell Valleys Apt. 456
Andrewstown, ME 67072",2022-04-11,Đã trả hết,MNO Finance,160531079.22073397
