,customer_id,credit_label,member_id,full_name,gender,date_of_birth,address,city,country,phone_number,email,occupation,education,marital_status,membership_level,join_date,expiry_date,membership_status,customer_points,total_redeemed_points,discount_rate,referral_code,age,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,num_reject_lending_by_3pt,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,monthly_income,total_property_value,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount,num_bill_overdue
183,85061,Good,85061,Lý Tú G*a,Nữ,1992-09-14,"1465/59/167, Cách Mạng Tháng Tám, Phường 5, Chương Mỹ, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,+1-434-984-2374x81872,gibsonlinda@example.org,Bác sĩ,Sinh viên,Độc thân,VIP,2022-04-14,,Active,871,84,0.1,AV943,30,47,311,289,414,998,True,1,13,13,5496843000,387274000,827473000,977923000,710331000,837773000,73324500,7170530,120,60,51,0.6511212068769482,Sản phẩm không như hình ảnh minh họa,5,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,False,0.5845958728887841,39,0.25,428,43,0.6871907676162198,Rất ổn định,4417000,Cho thuê,Dưới 300 triệu,979000000,1400000000,Bất động sản thương mại,Có,34600000,356928000,7
184,51987,Good,51987,Mã Yến H*i,Nam,1987-12-04,"1957/222, Cô Bắc, Phường 2, Quận 10, Hà Nội, Việt Nam",Hà Nội,Việt Nam,+1-525-801-1612,adavis@example.org,Nhân viên,Sinh viên,Có 1 bé,VIP,2019-04-26,,Active,613,43,0.05,SL362,35,615,74,196,75,563,False,23,17,1,2606972000,378222000,188730000,331299000,839713000,181862000,94189400,9668600,72,75,55,0.42300734721557187,Khách hàng không hài lòng với trải nghiệm mua hàng,1,"Khách hàng đổi ý, không muốn mua nữa",Tiền mặt khi nhận hàng (COD),Điểm thanh toán tự động,False,0.21706837432587278,52,0.16,448,37,0.20552933730813772,Tạm ổn,1390000,Đầu tư,Dưới 300 triệu,668000000,1800000000,Nhà ở chính,Có,27100000,258612000,19
185,95182,Good,95182,Đới Khánh H**g,Nam,1993-05-13,"2978/29/89I, Bùi Hữu Nghĩa, Phường 11, Đống Đa, Đồng Tháp, Việt Nam",Đồng Tháp,Việt Nam,873-299-2788,luketurner@example.org,Nhiếp ảnh gia,Đi làm,Đã kết hôn,VIP,2018-04-17,,Active,631,190,0.07,VK624,29,839,187,57,296,566,False,3,17,3,6454986000,694710000,553930000,993595000,354901000,304480000,37898300,350960,191,70,3,0.27414214509108115,Sản phẩm không đáp ứng yêu cầu của khách hàng,10,Sản phẩm nhận không đủ số lượng,Thanh toán qua cổng thanh toán trực tuyến,Cửa hàng trực tiếp,False,0.5414894647414308,65,0.09,761,31,0.1037903579816245,Ổn định,2234000,Đầu tư,Từ 300 triệu tới 1 tỷ,726000000,600000000,Nhà ở chính,Có,24200000,361416000,6
186,93853,Good,93853,Vĩnh Đình N**c,Nữ,2009-01-02,"2553/89/120, Nguyễn Thị Minh Khai, Phường 12, Cầu Giấy, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,742-676-8717x50140,matthew81@example.com,Nhân viên hỗ trợ kỹ thuật,Đi làm,Độc thân,VIP,2020-03-21,,Active,789,29,0.07,XH562,14,805,306,98,377,881,True,23,17,6,4248006000,531364000,244465000,856821000,746949000,235920000,91155100,2236590,228,63,9,0.868918516112076,Vấn đề khác,6,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán qua cổng thanh toán trực tuyến,Cửa hàng trực tiếp,True,0.10603341288986468,8,0.66,626,16,0.7008558991865815,Rất ổn định,5175000,Freelancer,Trên 3 tỷ,850000000,1400000000,Căn hộ/Chung cư,Không,42900000,492960000,22
187,16829,Good,16829,Diệp Đức N****n,Nữ,1993-07-02,"1862/577, Phố Lý Thường Kiệt, Phường 12, Quận 12, Ninh Bình, Việt Nam",Ninh Bình,Việt Nam,3106944787,mrosales@example.com,Lập trình viên,Sinh viên,Độc thân,VIP,2020-09-25,,Active,613,466,0.1,QH720,29,29,278,249,86,538,True,21,13,6,4172188000,450858000,929856000,146781000,313724000,243153000,67174900,8790750,108,7,1,0.6223905532759224,Dịch vụ không chuyên nghiệp,2,Sản phẩm nhận không đủ số lượng,Thẻ tín dụng,Ứng dụng điện thoại di động,True,0.9356449949275054,16,0.02,375,34,0.016367827082315878,Rất ổn định,6060000,Kinh doanh online,Trên 1 tỷ,942000000,600000000,Căn hộ/Chung cư,Có,4400000,548472000,1
188,64011,Good,64011,Cao Trường T***h,Nam,1999-06-24,"700/759, Huỳnh Thúc Kháng, Phường Thảo Điền, Quận 3, Hà Nội, Việt Nam",Hà Nội,Việt Nam,463.314.0527x6451,poolebrad@example.net,Nhân viên,Đi làm,Độc thân,VIP,2022-09-23,,Active,757,700,0.07,BM529,23,806,256,151,221,144,False,22,15,12,529251000,515754000,792652000,349764000,668733000,638605000,97768900,5943490,188,36,1,0.7616675733794324,Sản phẩm không hoạt động đúng cách,3,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Giao diện thanh toán trực tuyến trên website,False,0.9319550944462153,74,0.38,378,41,0.3230692115520396,Rất ổn định,5572000,Đầu tư,Từ 300 triệu tới 1 tỷ,497000000,1600000000,Bất động sản thương mại,Không,47300000,199008000,14
189,92858,Good,92858,Lư Thị M**h,Nữ,2004-11-26,"1169/64/1/9/232j, Phố Lý Thường Kiệt, Phường 7, Quận Tân Phú, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,716-804-9069x5020,joshuamonroe@example.com,Công nhân,Đi làm,Độc thân,VIP,2019-09-09,2022-07-10,Expired,854,601,0.1,AW466,18,764,346,154,36,928,True,4,12,1,2852754000,844170000,848599000,251124000,670042000,720504000,72700400,8209040,185,65,45,0.1661804625913953,Sản phẩm không như hình ảnh minh họa,8,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,True,0.3748312961676271,52,0.05,723,48,0.4820066667719989,Tạm ổn,9478000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,955000000,1600000000,Bất động sản thương mại,Có,33600000,51252000,23
190,54316,Good,54316,Lỗ Hoàng T***h,Nam,2002-04-12,"152/274, Đường Bạch Đằng, Phường Tam Phú, Quận Gò Vấp, Long An, Việt Nam",Long An,Việt Nam,(582)893-0473x1800,kimberly81@example.com,Đầu bếp,Đi làm,Độc thân,VIP,2021-07-31,,Active,757,387,0.1,IZ575,20,598,87,204,202,183,True,21,1,1,5834947000,119932000,128357000,832497000,124772000,491542000,25725800,4043670,101,69,1,0.9734886096054459,Khách hàng không hài lòng với trải nghiệm mua hàng,4,Vấn đề khác,Thẻ tín dụng,Giao diện thanh toán trực tuyến trên website,False,0.3372636807328879,26,0.5,213,41,0.8398146390726896,Rất ổn định,9590000,Đầu tư,Trên 3 tỷ,610000000,200000000,Bất động sản thương mại,Có,43300000,148512000,3
191,38741,Good,38741,Cao Thái K**n,Nam,1984-09-22,"527/67/131/11, Hoàng Văn Thụ, Phường Bình Trưng Đông, Quận Gò Vấp, Hòa Bình, Việt Nam",Hòa Bình,Việt Nam,001-811-352-3773x499,gregorywest@example.net,Kỹ sư phần mềm,Không có,Đã kết hôn,VIP,2021-10-25,,Active,803,447,0.1,XI972,38,283,190,122,505,2,False,23,2,11,3063873000,809161000,756195000,864014000,852279000,4777000,34294400,142290,158,98,1,0.20545395407263856,Khách hàng không hài lòng với trải nghiệm mua hàng,2,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,Cửa hàng trực tiếp,True,0.4084072420096342,24,0.32,88,25,0.150486742864665,Rất ổn định,4680000,Kinh doanh online,Trên 3 tỷ,154000000,400000000,Căn hộ/Chung cư,Không,11800000,470928000,22
192,48337,Good,48337,Nguyễn Anh T**n,Nam,2004-11-15,"2759/46/167/299, Nguyễn Công Trứ, Phường Trường Thọ, Quận 1, Hà Nội, Việt Nam",Hà Nội,Việt Nam,773.762.5153x21191,elizabethpeterson@example.org,Kỹ sư phần mềm,Trung học phổ thông,Độc thân,VIP,2020-05-03,,Active,879,344,0.1,QT598,18,140,206,185,440,660,True,17,16,6,1964905000,357556000,399198000,270752000,410246000,592832000,61673400,6575960,5,32,2,0.5709537210152686,Sản phẩm không như hình ảnh minh họa,13,Sản phẩm không đúng mô tả,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,False,0.6289908920655777,33,0.17,626,2,0.8633974641487031,Rất ổn định,7821000,Kinh doanh truyền thống,Dưới 300 triệu,797000000,800000000,Nhà ở chính,Có,23900000,241044000,15
193,43605,Good,43605,Khương Hưng Q**n,Nữ,1999-04-14,"1474/597, Trần Quốc Thảo, Phường Thủ Thiêm, Phú Thọ, Bà Rịa - Vũng Tàu, Việt Nam",Bà Rịa - Vũng Tàu,Việt Nam,(714)729-2593x33529,cphillips@example.org,Kỹ sư,Không có,Độc thân,VIP,2021-10-04,,Active,635,247,0.07,FC422,23,580,121,37,292,396,False,0,9,2,3057370000,439350000,112887000,827433000,283710000,412199000,81631800,5520010,68,94,22,0.17505643745112953,Sản phẩm không như hình ảnh minh họa,14,Sản phẩm không đúng mô tả,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,True,0.4159506191916835,66,0.65,60,38,0.7757054634160025,Ổn định,7500000,Kinh doanh online,Trên 3 tỷ,974000000,1900000000,Bất động sản thương mại,Có,40900000,355020000,24
194,57302,Good,57302,Bình Đan T***h,Nam,1993-05-15,"1445/363, Đường Hùng Vương, Phường 7, Quận 2, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,4734070008,rjohnson@example.org,Kiến trúc sư,Trung học phổ thông,Độc thân,VIP,2013-08-27,,Active,838,105,0.07,XR809,29,628,22,36,581,510,True,5,16,6,9175847000,452012000,66673000,224888000,207661000,152264000,14947800,2255400,72,76,46,0.11025704434032058,Vấn đề khác,6,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán qua cổng thanh toán trực tuyến,Ứng dụng điện thoại di động,False,0.9738791791463992,68,0.15,528,0,0.5191294004609115,Ổn định,9374000,Làm thuê,Từ 300 triệu tới 1 tỷ,806000000,1500000000,Căn hộ/Chung cư,Không,44100000,252372000,13
195,6633,Bad,6633,Mã Thảo Q***n,Nam,1968-01-31,"1378/96/131/26, Võ Thị Sáu, Phường 4, Quận Thủ Đức, Hà Nội, Việt Nam",Hà Nội,Việt Nam,+1-348-266-1103x50879,christineavery@example.com,Kỹ sư hạ tầng mạng,Sinh viên,Độc thân,VIP,2017-01-03,,Active,578,381,0.07,CS807,54,589,93,157,189,439,False,4,18,19,1199379000,376374000,744006000,352375000,593338000,793989000,65799000,171420,44,59,33,0.7525110563490033,Sản phẩm không đáp ứng yêu cầu của khách hàng,5,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,Cửa hàng trực tiếp,True,0.8419204693341354,81,0.97,845,19,0.9387280241191585,Tạm ổn,1163000,Làm thuê,Từ 300 triệu tới 1 tỷ,170000000,1900000000,Căn hộ/Chung cư,Có,3500000,470028000,17
196,91098,Good,91098,Trần Hoàng Đ*t,Nữ,1995-03-25,"2829/71/41/235/181, Trường Sa, Phường 5, Đan Phượng, Bình Phước, Việt Nam",Bình Phước,Việt Nam,525.951.4677x787,jacobrobinson@example.net,Bác sĩ,Không có,Độc thân,VIP,2017-02-11,,Active,819,155,0.07,GC299,27,836,235,245,419,720,True,0,1,5,4241303000,416585000,542308000,811017000,671300000,532144000,45422100,7368830,163,98,25,0.685819784711012,Sản phẩm không như hình ảnh minh họa,2,Khách hàng không nhận được hàng,Thanh toán bằng QR Code,Ứng dụng điện thoại di động,False,0.20320748188931237,27,0.58,68,28,0.41769959220142017,Tạm ổn,1242000,Kinh doanh truyền thống,Trên 3 tỷ,370000000,900000000,Nhà ở chính,Không,20600000,31848000,4
197,13131,Good,13131,Mạc Quang K***h,Nữ,2011-12-26,"1686/215, Trần Quốc Thảo, Phường An Phú Đông, Thạch Thất, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,642.962.9185,sharonwaters@example.net,Kỹ sư phần mềm,Trung học phổ thông,Độc thân,VIP,2017-07-01,,Active,879,390,0.1,ST984,11,620,291,25,109,902,False,4,5,16,9795599000,45083000,603985000,752719000,497893000,345178000,5137600,139150,93,74,14,0.3115829644986602,Sản phẩm giao muộn so với hẹn giao,3,Sản phẩm gửi sai,Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,True,0.9038650478949684,34,0.7,982,19,0.4506422450007156,Rất ổn định,9348000,Kinh doanh truyền thống,Trên 1 tỷ,985000000,1100000000,Căn hộ/Chung cư,Không,44400000,389808000,23
198,62590,Good,62590,Lư Khánh V*n,Nam,2005-08-05,"824/25/64/224, Đường Số 10, Phường 9, Thanh Trì, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,(847)886-8645,barrmichelle@example.org,Bác sĩ,Trung học phổ thông,Độc thân,VIP,2016-04-24,,Active,771,628,0.05,NV340,17,669,83,157,256,35,True,1,16,2,7217771000,137665000,692036000,237755000,950296000,853201000,17759700,6946620,109,16,1,0.7866122348314512,Sản phẩm giao muộn so với hẹn giao,7,Sản phẩm không đúng mô tả,Tiền mặt khi nhận hàng (COD),Cửa hàng trực tiếp,False,0.9579739175718407,28,0.1,200,0,0.8924960893669643,Ổn định,4532000,Đầu tư,Từ 300 triệu tới 1 tỷ,904000000,1500000000,Bất động sản thương mại,Không,1500000,574392000,18
199,74045,Good,74045,Hà Quang H***g,Nam,2000-04-10,"1575/33/96Y, Trương Đăng Quế, Phường Trường Thọ, Sơn Tây, Hà Nội, Việt Nam",Hà Nội,Việt Nam,(920)759-1331x967,salazarcaitlin@example.net,Nhân viên,Trung học phổ thông,Tái hôn,VIP,2016-08-28,,Active,900,276,0.1,YO447,22,225,182,146,296,859,True,10,12,2,2492836000,102826000,600631000,133567000,885132000,964743000,60948500,1312830,52,80,22,0.6785125211322661,Dịch vụ không chuyên nghiệp,12,Khách hàng không nhận được hàng,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,False,0.6949633871765859,38,0.87,303,48,0.7452543176332697,Rất ổn định,5756000,Kinh doanh truyền thống,Dưới 300 triệu,324000000,1600000000,Nhà ở chính,Không,10700000,261084000,24
200,28323,Good,28323,Diệp Đức B*o,Nam,1998-10-02,"1067/369, Nguyễn Đức Cảnh, Phường An Phú Đông, Phú Thọ, Gia Lai, Việt Nam",Gia Lai,Việt Nam,(410)543-2673,obarber@example.net,Lập trình viên,Đại học,Đã kết hôn,VIP,2020-06-12,,Active,682,397,0.07,IQ699,24,837,286,17,315,128,True,22,4,17,6036671000,224367000,601577000,478566000,104715000,251207000,893900,1986410,190,99,1,0.25402628644539293,Khách hàng không hài lòng với trải nghiệm mua hàng,7,"Khách hàng đổi ý, không muốn mua nữa",Thẻ tín dụng,Ứng dụng điện thoại di động,True,0.17160950691207122,98,0.98,122,33,0.30961219810821683,Rất ổn định,7218000,Cho thuê,Dưới 300 triệu,958000000,1400000000,Nhà ở chính,Không,25700000,255696000,1
201,60407,Good,60407,Điền Gia N****n,Nữ,1990-06-12,"1991/31/62, Bùi Hữu Nghĩa, Phường 11, Phú Thọ, Hòa Bình, Việt Nam",Hòa Bình,Việt Nam,544-449-2420,gamblelinda@example.net,Đầu bếp,Sinh viên,Độc thân,VIP,2017-06-11,,Active,845,5,0.1,VI126,32,538,335,84,209,514,False,1,8,7,9189411000,332644000,647742000,627948000,669018000,795599000,43596000,8153520,60,90,1,0.25330165428591134,Sản phẩm không đáp ứng yêu cầu của khách hàng,14,Sản phẩm không đúng mô tả,Tiền mặt khi nhận hàng (COD),Ứng dụng điện thoại di động,False,0.17928159979995817,98,0.2,219,36,0.8176268695458827,Rất ổn định,6928000,Kinh doanh truyền thống,Trên 3 tỷ,378000000,600000000,Bất động sản thương mại,Có,48600000,346716000,13
202,33128,Good,33128,Trương Phúc M*i,Nam,1992-01-09,"2287/26/11/252/383, Nguyễn Văn Giai, Phường 4, Quận 6, Hà Nội, Việt Nam",Hà Nội,Việt Nam,+1-597-225-5082,wellsgregory@example.org,Kiến trúc sư,Sinh viên,Có 2 bé,VIP,2020-01-23,2022-09-16,Expired,808,40,0.1,QR343,31,520,133,9,450,601,True,3,19,11,2939503000,227140000,751373000,647074000,655657000,815435000,81171000,5210100,108,11,68,0.027733548134682207,Sản phẩm không đáp ứng yêu cầu của khách hàng,1,Sản phẩm nhận không đủ số lượng,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,False,0.018773777066166675,39,0.37,978,18,0.4663359729742802,Ổn định,2464000,Kinh doanh online,Trên 3 tỷ,696000000,1700000000,Căn hộ/Chung cư,Không,14200000,113532000,6
203,22776,Good,22776,Đặng Yến N*a,Nữ,2002-04-05,"2956/77/57/62n, Bùi Hữu Nghĩa, Phường Cát Lái, Ba Đình, Hà Nội, Việt Nam",Hà Nội,Việt Nam,+1-328-285-4978,johnsonwilliam@example.net,Nhân viên,Trung học phổ thông,Độc thân,VIP,2020-05-31,,Active,675,293,0.07,CI984,20,401,85,63,363,233,True,2,7,11,6157449000,716414000,25622000,489274000,818304000,214423000,4682700,1278110,201,47,5,0.5867314901623123,Vấn đề khác,14,Sản phẩm không đúng mô tả,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,True,0.2863493158919227,8,0.84,679,3,0.04124180310050074,Rất ổn định,3802000,Cho thuê,Trên 3 tỷ,617000000,1900000000,Bất động sản thương mại,Có,26200000,393924000,18
204,20683,Good,20683,Điền Đạt Đ*c,Nam,1994-09-19,"287/83/90/1, Đường Hoàng Diệu, Phường 4, Hòa Bình, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,001-362-496-9170x810,whitesierra@example.org,Lập trình viên,Đi làm,Độc thân,VIP,2019-05-04,,Active,893,569,0.1,PL358,28,35,131,264,123,539,False,2,20,5,5256538000,358039000,252552000,293055000,409947000,944766000,75818200,8601980,224,25,11,0.0778429812512319,Vấn đề khác,15,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,Cửa hàng trực tiếp,False,0.1440467082101461,22,0.22,793,7,0.601383031783123,Ổn định,9229000,Cho thuê,Dưới 300 triệu,927000000,1500000000,Nhà ở chính,Có,21000000,70224000,21
205,62188,Good,62188,Hứa Kiên H**n,Khác,1997-09-30,"649/91/114/252/157, Cô Bắc, Phường Bình Trưng Đông, Quận 2, Đồng Nai, Việt Nam",Đồng Nai,Việt Nam,7547422324,mooredarryl@example.net,Nhiếp ảnh gia,Trung học phổ thông,Độc thân,VIP,2017-07-26,,Active,671,613,0.07,CH958,25,673,176,5,272,959,True,21,17,18,9610585000,970488000,123844000,169293000,110232000,7575000,40920600,3811990,267,15,24,0.3769489732087197,Khách hàng không hài lòng với trải nghiệm mua hàng,2,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,Giao diện thanh toán trực tuyến trên website,True,0.44633159752078766,85,0.69,502,34,0.39847246585648066,Tạm ổn,2906000,Cho thuê,Trên 3 tỷ,948000000,900000000,Đất đai,Không,36900000,229224000,1
206,82738,Good,82738,Khương Hòa Q***n,Nam,1999-06-23,"2996/30/13/246/339, Phó Đức Chính, Phường 4, Phúc Thọ, Tuyên Quang, Việt Nam",Tuyên Quang,Việt Nam,(507)550-4034x8770,jeannejarvis@example.net,Kỹ sư,Sinh viên,Có 1 bé,VIP,2018-02-15,,Active,982,467,0.1,ZU872,23,201,237,96,226,369,False,0,17,16,7016551000,895871000,900848000,507409000,571506000,490445000,30173700,806460,128,66,61,0.465130999714767,Sản phẩm không đáp ứng yêu cầu của khách hàng,15,Vấn đề khác,Thanh toán bằng QR Code,Ứng dụng điện thoại di động,True,0.6292914762679497,66,0.54,935,26,0.3200222945632507,Rất ổn định,4951000,Freelancer,Dưới 300 triệu,764000000,800000000,Bất động sản thương mại,Có,10600000,145872000,16
207,21997,Good,21997,Trần Thị N*a,Nữ,1999-05-27,"2724/52/55/190/216, Cô Bắc, Phường An Lợi Đông, Hai Bà Trưng, Quảng Nam, Việt Nam",Quảng Nam,Việt Nam,806-949-8704x5031,lopezheidi@example.com,Giám đốc,Thạc sĩ,Đã kết hôn,VIP,2014-06-04,,Active,665,204,0.07,DG136,23,397,25,87,526,350,True,22,20,7,5663511000,514973000,997692000,834481000,116033000,536886000,57230000,3816450,90,4,1,0.36658963755422214,Sản phẩm giao muộn so với hẹn giao,3,Sản phẩm nhận không đủ số lượng,Tiền mặt khi nhận hàng (COD),Giao diện thanh toán trực tuyến trên website,False,0.538137374497598,93,0.22,194,28,0.3877353734146254,Rất ổn định,6576000,Cho thuê,Dưới 300 triệu,947000000,1400000000,Nhà ở chính,Không,13500000,449928000,2
